VEHICLE_LOCATION_ID,CALENDAR_ID,PROPERTY_TAG,TRANSIT_DIVISION_ID,MESSAGE_TIMESTAMP,point_latitude,point_longitude,ODOMETER,SPEED,ADHERENCE_SECONDS,HEADING,VALIDITY,ADHERENCE_AT_TIME_POINT,TIME_TO_TIME_POINT,BLOCK_ABBR,BLOCK_STOP_ORDER,OVERLOAD_ID,ADHERENCE_AT_TIME_POINT_SECS,CSLID,SAMPLE_1,elevation
10559942367,120210720,8023,1,18:21.5,536019900,-1135290900,21373,NULL,180,NULL,244,4,415,12602,76,0,225,1,680,680
10559942368,120210720,8023,1,18:36.6,536011200,-1135269500,21391,NULL,180,NULL,244,4,400,12602,76,0,225,1,680,680
10559942369,120210720,8023,1,18:51.8,536013100,-1135243000,21409,NULL,180,NULL,244,4,385,12602,76,0,225,1,680,680
10559942370,120210720,8023,1,19:07.0,536017200,-1135214300,21428,NULL,180,NULL,244,4,369,12602,76,0,225,1,679,679
10559942371,120210720,8023,1,19:22.2,536020300,-1135189100,21444,NULL,240,NULL,244,4,354,12602,76,0,225,1,679,679
10559942372,120210720,8023,1,19:37.4,536020200,-1135171200,21456,NULL,240,NULL,244,4,339,12602,76,0,225,1,679,679
10559942373,120210720,8023,1,19:52.7,536020200,-1135170700,21456,NULL,180,NULL,244,4,324,12602,76,0,225,1,679,679
10559942374,120210720,8023,1,20:07.9,536013600,-1135167700,21467,NULL,180,NULL,244,4,309,12602,76,0,225,1,679,679
10559942375,120210720,8023,1,20:23.1,535998900,-1135167200,21480,NULL,240,NULL,244,4,293,12602,76,0,225,1,678,678
10559942376,120210720,8023,1,20:38.3,535997800,-1135167200,21481,NULL,180,NULL,244,4,278,12602,76,0,225,1,678,678
10559942377,120210720,8023,1,20:53.5,535997800,-1135167200,21481,NULL,180,NULL,244,4,263,12602,76,0,225,1,678,678
10559942378,120210720,8023,1,21:08.7,535995500,-1135166200,21486,NULL,180,NULL,244,4,248,12602,76,0,225,1,678,678
10559942379,120210720,8023,1,21:24.0,535994500,-1135135200,21505,NULL,180,NULL,244,4,233,12602,76,0,225,1,678,678
10559942380,120210720,8023,1,21:39.2,535994500,-1135098200,21530,NULL,240,NULL,244,4,217,12602,76,0,225,1,677,677
10559942381,120210720,8023,1,21:54.4,535994400,-1135062400,21554,NULL,240,NULL,244,4,202,12602,76,0,225,1,677,677
10559942382,120210720,8023,1,22:09.6,535994500,-1135027600,21578,NULL,240,NULL,244,4,187,12602,76,0,225,1,677,677
10559942383,120210720,8023,1,22:24.9,535994400,-1134991700,21600,NULL,300,NULL,244,4,172,12602,76,0,225,1,676,676
10559942384,120210720,8023,1,22:40.1,535994800,-1134954700,21625,NULL,300,NULL,244,4,156,12602,76,0,225,1,676,676
10559942385,120210720,8023,1,22:55.3,535995300,-1134926500,21642,NULL,300,NULL,244,4,141,12602,76,0,225,1,676,676
10559942386,120210720,8023,1,23:10.5,535995300,-1134924600,21644,NULL,300,NULL,244,4,126,12602,76,0,225,1,676,676
10559942392,120210720,8023,1,24:41.8,535995300,-1134924600,21644,NULL,240,NULL,244,4,35,12602,76,0,225,1,676,676
10559942393,120210720,8023,1,24:57.0,535997900,-1134917600,21650,NULL,240,NULL,244,4,19,12602,76,0,225,1,677,677
10559942394,120210720,8023,1,25:12.2,536002000,-1134913500,21658,NULL,240,NULL,244,4,4,12602,76,0,225,1,677,677
10559942395,120210720,8023,1,25:27.4,535999600,-1134909900,21662,NULL,240,NULL,244,1,1121,12602,92,0,53,1,676,676
10559942432,120210720,8023,1,34:50.3,535999400,-1134909400,21662,NULL,0,NULL,244,1,558,12602,92,0,53,1,676,676
10559942433,120210720,8023,1,35:05.5,536000000,-1134900000,21668,NULL,0,NULL,244,1,543,12602,92,0,53,1,676,676
10559942434,120210720,8023,1,35:20.7,535999900,-1134888700,21676,NULL,0,NULL,244,1,528,12602,92,0,53,1,676,676
10559942435,120210720,8023,1,35:35.9,535996900,-1134889100,21681,NULL,0,NULL,244,1,513,12602,92,0,53,1,676,676
10559942436,120210720,8023,1,35:51.1,535996600,-1134912600,21697,NULL,0,NULL,244,1,497,12602,92,0,53,1,676,676
10559942437,120210720,8023,1,36:06.4,535996500,-1134915500,21699,NULL,-60,NULL,244,1,482,12602,92,0,53,1,676,676
10559942441,120210720,8023,1,37:07.2,535996500,-1134915500,21699,NULL,-120,NULL,244,1,421,12602,92,0,53,1,676,676
10559942442,120210720,8023,1,37:22.4,535996600,-1134919000,21702,NULL,-120,NULL,244,1,406,12602,92,0,53,1,676,676
10559942443,120210720,8023,1,37:37.6,535996300,-1134947300,21721,NULL,-120,NULL,244,1,391,12602,92,0,53,1,676,676
10559942444,120210720,8023,1,37:52.8,535996300,-1134982000,21745,NULL,-60,NULL,244,1,376,12602,92,0,53,1,676,676
10559942445,120210720,8023,1,38:08.1,535996300,-1135018700,21768,NULL,-60,NULL,244,1,360,12602,92,0,53,1,677,677
10559942446,120210720,8023,1,38:23.3,535997600,-1135042700,21782,NULL,-60,NULL,244,1,345,12602,92,0,53,1,677,677
10559942447,120210720,8023,1,38:38.5,536011700,-1135042600,21800,NULL,0,NULL,244,1,330,12602,92,0,53,1,677,677
10559942448,120210720,8023,1,38:53.7,536027000,-1135042600,21816,NULL,0,NULL,244,1,315,12602,92,0,53,1,677,677
10559942449,120210720,8023,1,39:08.9,536042400,-1135042500,21832,NULL,0,NULL,244,1,300,12602,92,0,53,1,677,677
10559942450,120210720,8023,1,39:24.1,536048000,-1135039900,21839,NULL,0,NULL,244,1,284,12602,92,0,53,1,677,677
10559942451,120210720,8023,1,39:39.4,536048000,-1135019100,21853,NULL,0,NULL,244,1,269,12602,92,0,53,1,676,676
10559942452,120210720,8023,1,39:54.6,536052500,-1135001900,21866,NULL,0,NULL,244,1,254,12602,92,0,53,1,676,676
10559942453,120210720,8023,1,40:09.9,536064700,-1134997600,21880,NULL,0,NULL,244,1,239,12602,92,0,53,1,676,676
10559942454,120210720,8023,1,40:25.0,536078400,-1134997700,21895,NULL,0,NULL,244,1,224,12602,92,0,53,1,677,677
10559942455,120210720,8023,1,40:40.2,536081800,-1135003300,21901,NULL,0,NULL,244,1,208,12602,92,0,53,1,677,677
10559942456,120210720,8023,1,40:55.4,536082200,-1135028600,21919,NULL,0,NULL,244,1,193,12602,92,0,53,1,676,676
10559942457,120210720,8023,1,41:10.6,536089500,-1135051800,21935,NULL,60,NULL,244,1,178,12602,92,0,53,1,676,676
10559942458,120210720,8023,1,41:25.8,536096600,-1135072900,21951,NULL,60,NULL,244,1,163,12602,92,0,53,1,677,677
10559942459,120210720,8023,1,41:41.0,536101600,-1135081800,21959,NULL,60,NULL,244,1,147,12602,92,0,53,1,677,677
10559942460,120210720,8023,1,41:56.3,536113700,-1135086800,21974,NULL,60,NULL,244,1,132,12602,92,0,53,1,677,677
10559942461,120210720,8023,1,42:11.5,536128100,-1135086600,21990,NULL,60,NULL,244,1,117,12602,92,0,53,1,677,677
10559942462,120210720,8023,1,42:26.7,536139400,-1135086300,22001,NULL,60,NULL,244,1,102,12602,92,0,53,1,677,677
10559942464,120210720,8023,1,42:57.1,536140200,-1135086200,22003,NULL,0,NULL,244,1,71,12602,92,0,53,1,677,677
10559942465,120210720,8023,1,43:12.3,536142600,-1135101600,22016,NULL,0,NULL,244,1,56,12602,92,0,53,1,678,678
10559942466,120210720,8023,1,43:27.5,536142700,-1135130900,22035,NULL,60,NULL,244,1,41,12602,92,0,53,1,677,677
10559942467,120210720,8023,1,43:42.7,536143200,-1135158300,22053,NULL,60,NULL,244,1,26,12602,92,0,53,1,679,679
10559942468,120210720,8023,1,43:57.9,536153200,-1135165800,22067,NULL,60,NULL,244,1,11,12602,92,0,53,1,680,680
10559942469,120210720,8023,1,44:13.2,536162900,-1135165400,22077,NULL,60,NULL,244,1,745,12602,105,0,83,1,680,680
10559942470,120210720,8023,1,44:28.4,536164400,-1135165400,22078,NULL,60,NULL,244,1,730,12602,105,0,83,1,680,680
10559942479,120210720,8023,1,46:45.2,536164400,-1135165400,22078,NULL,0,NULL,244,1,593,12602,105,0,83,1,680,680
10559942480,120210720,8023,1,47:00.5,536166900,-1135166700,22082,NULL,0,NULL,244,1,578,12602,105,0,83,1,680,680
10559942481,120210720,8023,1,47:15.7,536168100,-1135163300,22086,NULL,0,NULL,244,1,563,12602,105,0,83,1,680,680
10559942482,120210720,8023,1,47:30.9,536162400,-1135163800,22093,NULL,0,NULL,244,1,548,12602,105,0,83,1,680,680
10559942483,120210720,8023,1,47:46.2,536152100,-1135167700,22106,NULL,0,NULL,244,1,532,12602,105,0,83,1,679,679
10559942484,120210720,8023,1,48:01.4,536141600,-1135166500,22117,NULL,0,NULL,244,1,517,12602,105,0,83,1,679,679
10559942485,120210720,8023,1,48:16.6,536141000,-1135141800,22133,NULL,0,NULL,244,1,502,12602,105,0,83,1,678,678
10559942486,120210720,8023,1,48:31.8,536140900,-1135125200,22144,NULL,0,NULL,244,1,487,12602,105,0,83,1,677,677
10559942487,120210720,8023,1,48:47.1,536140400,-1135094400,22165,NULL,60,NULL,244,1,471,12602,105,0,83,1,678,678
10559942488,120210720,8023,1,49:02.3,536133300,-1135086600,22177,NULL,60,NULL,244,1,456,12602,105,0,83,1,677,677
10559942489,120210720,8023,1,49:17.5,536119100,-1135086900,22193,NULL,60,NULL,244,1,441,12602,105,0,83,1,677,677
10559942490,120210720,8023,1,49:32.7,536105200,-1135085400,22207,NULL,60,NULL,244,1,426,12602,105,0,83,1,677,677
10559942491,120210720,8023,1,49:48.0,536097700,-1135078800,22217,NULL,60,NULL,244,1,411,12602,105,0,83,1,677,677
10559942492,120210720,8023,1,50:03.1,536092200,-1135061500,22231,NULL,60,NULL,244,1,395,12602,105,0,83,1,676,676
10559942493,120210720,8023,1,50:18.3,536084500,-1135038500,22247,NULL,60,NULL,244,1,380,12602,105,0,83,1,676,676
10559942494,120210720,8023,1,50:33.5,536080800,-1135014600,22265,NULL,120,NULL,244,1,365,12602,105,0,83,1,676,676
10559942495,120210720,8023,1,50:48.8,536080700,-1134999600,22273,NULL,120,NULL,242,1,350,12602,105,0,83,1,677,677
10559942496,120210720,8023,1,51:04.0,536069100,-1134998100,22286,NULL,120,NULL,244,1,335,12602,105,0,83,1,677,677
10559942497,120210720,8023,1,51:19.2,536056400,-1134998800,22300,NULL,120,NULL,244,1,319,12602,105,0,83,1,676,676
10559942498,120210720,8023,1,51:34.4,536048300,-1135011500,22313,NULL,120,NULL,244,1,304,12602,105,0,83,1,676,676
10559942499,120210720,8023,1,51:49.7,536047600,-1135032100,22328,NULL,120,NULL,244,1,289,12602,105,0,83,1,676,676
10559942500,120210720,8023,1,52:04.8,536045400,-1135043800,22336,NULL,120,NULL,244,1,274,12602,105,0,83,1,677,677
10559942501,120210720,8023,1,52:20.0,536032100,-1135043500,22350,NULL,120,NULL,242,1,258,12602,105,0,83,1,677,677
10559942502,120210720,8023,1,52:35.2,536019900,-1135043500,22365,NULL,120,NULL,244,1,243,12602,105,0,83,1,677,677
10559942503,120210720,8023,1,52:50.4,536005700,-1135043400,22381,NULL,120,NULL,244,1,228,12602,105,0,83,1,677,677
10559942504,120210720,8023,1,53:05.6,535998200,-1135043300,22389,NULL,120,NULL,242,1,213,12602,105,0,83,1,677,677
10559942509,120210720,8023,1,54:21.7,535998300,-1135043400,22389,NULL,60,NULL,244,1,137,12602,105,0,83,1,677,677
10559942510,120210720,8023,1,54:36.9,535994100,-1135034900,22399,NULL,60,NULL,244,1,122,12602,105,0,83,1,677,677
10559942511,120210720,8023,1,54:52.1,535994100,-1135001500,22421,NULL,60,NULL,244,1,106,12602,105,0,83,1,676,676
10559942512,120210720,8023,1,55:07.4,535994400,-1134966000,22444,NULL,120,NULL,244,1,91,12602,105,0,83,1,676,676
10559942513,120210720,8023,1,55:22.5,535994900,-1134932600,22466,NULL,120,NULL,244,1,76,12602,105,0,83,1,676,676
10559942514,120210720,8023,1,55:37.7,535995000,-1134926000,22469,NULL,120,NULL,244,1,61,12602,105,0,83,1,676,676
10559942517,120210720,8023,1,56:23.4,535995000,-1134926100,22469,NULL,60,NULL,244,1,15,12602,105,0,83,1,676,676
10559942518,120210720,8023,1,56:38.6,535994900,-1134924100,22473,NULL,60,NULL,244,1,0,12602,105,0,83,1,676,676
10559942519,120210720,8023,1,56:53.8,536002200,-1134917200,22484,NULL,60,NULL,244,0,1040,12602,121,0,-12,1,677,677
10559942520,120210720,8023,1,57:09.0,535999900,-1134912100,22489,NULL,60,NULL,244,0,1024,12602,121,0,-12,1,677,677
10559942521,120210720,8023,1,57:24.3,535999200,-1134909600,22490,NULL,60,NULL,244,0,1009,12602,121,0,-12,1,676,676
10559942550,120210720,8023,1,04:45.5,535999100,-1134909700,22490,NULL,0,NULL,244,0,568,12602,121,0,-12,1,676,676
10559942551,120210720,8023,1,05:00.6,535999600,-1134900400,22497,NULL,0,NULL,244,0,553,12602,121,0,-12,1,676,676
10559942552,120210720,8023,1,05:15.8,535999300,-1134890000,22503,NULL,0,NULL,244,0,538,12602,121,0,-12,1,676,676
10559942553,120210720,8023,1,05:31.0,535997000,-1134888000,22508,NULL,0,NULL,244,0,523,12602,121,0,-12,1,676,676
10559942554,120210720,8023,1,05:46.2,535996100,-1134905300,22521,NULL,0,NULL,244,0,507,12602,121,0,-12,1,676,676
10559942555,120210720,8023,1,06:01.4,535996100,-1134914400,22526,NULL,0,NULL,244,0,492,12602,121,0,-12,1,676,676
10559942558,120210720,8023,1,06:47.1,535996100,-1134914400,22526,NULL,-60,NULL,244,0,446,12602,121,0,-12,1,676,676
10559942559,120210720,8023,1,07:02.2,535996000,-1134932300,22539,NULL,-60,NULL,244,0,431,12602,121,0,-12,1,676,676
10559942560,120210720,8023,1,07:17.4,535995800,-1134965400,22561,NULL,-60,NULL,244,0,416,12602,121,0,-12,1,676,676
10559942561,120210720,8023,1,07:32.6,535995800,-1134998900,22584,NULL,-60,NULL,244,0,401,12602,121,0,-12,1,676,676
10559942562,120210720,8023,1,07:47.9,535996100,-1135032000,22606,NULL,0,NULL,244,0,386,12602,121,0,-12,1,677,677
10559942563,120210720,8023,1,08:03.1,536003500,-1135042600,22618,NULL,0,NULL,244,0,370,12602,121,0,-12,1,677,677
10559942564,120210720,8023,1,08:18.3,536019800,-1135042500,22637,NULL,0,NULL,244,0,355,12602,121,0,-12,1,677,677
10559942565,120210720,8023,1,08:33.5,536035500,-1135042300,22655,NULL,0,NULL,244,0,340,12602,121,0,-12,1,677,677
10559942566,120210720,8023,1,08:48.7,536047100,-1135042100,22666,NULL,0,NULL,244,0,325,12602,121,0,-12,1,677,677
10559942567,120210720,8023,1,09:03.9,536047800,-1135025600,22677,NULL,0,NULL,244,0,310,12602,121,0,-12,1,676,676
10559942568,120210720,8023,1,09:19.2,536050600,-1135004700,22692,NULL,0,NULL,244,0,294,12602,121,0,-12,1,676,676
10559942569,120210720,8023,1,09:34.4,536062000,-1134997500,22706,NULL,0,NULL,244,0,279,12602,121,0,-12,1,676,676
10559942570,120210720,8023,1,09:49.6,536074500,-1134997700,22720,NULL,0,NULL,244,0,264,12602,121,0,-12,1,677,677
10559942571,120210720,8023,1,10:04.8,536081000,-1134998500,22727,NULL,0,NULL,244,0,249,12602,121,0,-12,1,677,677
10559942572,120210720,8023,1,10:20.1,536081300,-1135021500,22741,NULL,0,NULL,244,0,233,12602,121,0,-12,1,676,676
10559942573,120210720,8023,1,10:35.3,536086800,-1135044300,22758,NULL,0,NULL,244,0,218,12602,121,0,-12,1,676,676
10559942574,120210720,8023,1,10:50.5,536093500,-1135064800,22774,NULL,0,NULL,244,0,203,12602,121,0,-12,1,677,677
10559942575,120210720,8023,1,11:05.7,536097800,-1135076100,22782,NULL,0,NULL,244,0,188,12602,121,0,-12,1,677,677
10559942576,120210720,8023,1,11:21.0,536102200,-1135083200,22788,NULL,0,NULL,244,0,173,12602,121,0,-12,1,677,677
10559942577,120210720,8023,1,11:36.1,536115400,-1135086800,22804,NULL,0,NULL,244,0,157,12602,121,0,-12,1,677,677
10559942578,120210720,8023,1,11:51.3,536126700,-1135086100,22815,NULL,0,NULL,244,0,142,12602,121,0,-12,1,677,677
10559942579,120210720,8023,1,12:06.6,536126800,-1135086200,22817,NULL,0,NULL,244,0,127,12602,121,0,-12,1,677,677
10559942580,120210720,8023,1,12:21.8,536134100,-1135086600,22825,NULL,0,NULL,244,0,112,12602,121,0,-12,1,677,677
10559942581,120210720,8023,1,12:37.0,536139800,-1135086200,22832,NULL,0,NULL,244,0,97,12602,121,0,-12,1,677,677
10559942582,120210720,8023,1,12:52.2,536139800,-1135086200,22832,NULL,-60,NULL,244,0,81,12602,121,0,-12,1,677,677
10559942583,120210720,8023,1,13:07.4,536142200,-1135094200,22838,NULL,-60,NULL,244,0,66,12602,121,0,-12,1,678,678
10559942584,120210720,8023,1,13:22.6,536141900,-1135121600,22857,NULL,-60,NULL,244,0,51,12602,121,0,-12,1,678,678
10559942585,120210720,8023,1,13:37.8,536142800,-1135147700,22875,NULL,0,NULL,244,0,36,12602,121,0,-12,1,678,678
10559942586,120210720,8023,1,13:53.0,536148000,-1135165800,22889,NULL,0,NULL,244,0,20,12602,121,0,-12,1,679,679
10559942587,120210720,8023,1,14:08.3,536159800,-1135166600,22901,NULL,0,NULL,244,0,5,12602,121,0,-12,1,680,680
10559942588,120210720,8023,1,14:23.5,536160700,-1135166600,22904,NULL,0,NULL,244,-1,720,12602,134,0,-82,1,680,680
10559942589,120210720,8023,1,14:38.7,536164100,-1135165400,22907,NULL,0,NULL,244,-1,705,12602,134,0,-82,1,680,680
10559942596,120210720,8023,1,16:40.3,536164100,-1135165400,22907,NULL,-60,NULL,244,-1,583,12602,134,0,-82,1,680,680
10559942597,120210720,8023,1,16:55.5,536168700,-1135167200,22912,NULL,-60,NULL,244,-1,568,12602,134,0,-82,1,680,680
10559942598,120210720,8023,1,17:10.7,536165000,-1135162700,22918,NULL,-60,NULL,244,-1,553,12602,134,0,-82,1,680,680
10559942599,120210720,8023,1,17:26.0,536161800,-1135166800,22923,NULL,-60,NULL,244,-1,538,12602,134,0,-82,1,680,680
10559942600,120210720,8023,1,17:41.2,536147700,-1135167300,22941,NULL,-60,NULL,244,-1,522,12602,134,0,-82,1,679,679
10559942601,120210720,8023,1,17:56.4,536143500,-1135167200,22944,NULL,-60,NULL,244,-1,507,12602,134,0,-82,1,679,679
10559942602,120210720,8023,1,18:11.6,536141100,-1135162200,22949,NULL,-60,NULL,244,-1,492,12602,134,0,-82,1,679,679
10559942603,120210720,8023,1,18:26.8,536141000,-1135131700,22972,NULL,-60,NULL,244,-1,477,12602,134,0,-82,1,677,677
10559942604,120210720,8023,1,18:42.0,536140500,-1135095900,22994,NULL,-60,NULL,244,-1,461,12602,134,0,-82,1,678,678
10559942605,120210720,8023,1,18:57.3,536135000,-1135086600,23004,NULL,-60,NULL,244,-1,446,12602,134,0,-82,1,677,677
10559942606,120210720,8023,1,19:12.4,536120300,-1135086800,23020,NULL,-60,NULL,244,-1,431,12602,134,0,-82,1,677,677
10559942607,120210720,8023,1,19:27.8,536107000,-1135086200,23036,NULL,-60,NULL,244,-1,416,12602,134,0,-82,1,677,677
10559942608,120210720,8023,1,19:42.9,536098500,-1135080700,23046,NULL,-60,NULL,244,-1,401,12602,134,0,-82,1,677,677
10559942609,120210720,8023,1,19:58.1,536093100,-1135064400,23057,NULL,-60,NULL,244,-1,385,12602,134,0,-82,1,677,677
10559942610,120210720,8023,1,20:13.3,536084800,-1135039400,23076,NULL,-60,NULL,244,-1,370,12602,134,0,-82,1,676,676
10559942611,120210720,8023,1,20:28.5,536080800,-1135014600,23094,NULL,-60,NULL,244,-1,355,12602,134,0,-82,1,676,676
10559942612,120210720,8023,1,20:43.7,536080800,-1134999300,23104,NULL,-60,NULL,244,-1,340,12602,134,0,-82,1,677,677
10559942613,120210720,8023,1,20:59.0,536069400,-1134998100,23116,NULL,-60,NULL,244,-1,325,12602,134,0,-82,1,677,677
10559942614,120210720,8023,1,21:14.2,536057500,-1134998500,23129,NULL,0,NULL,244,-1,309,12602,134,0,-82,1,676,676
10559942615,120210720,8023,1,21:29.4,536048900,-1135008900,23142,NULL,0,NULL,244,-1,294,12602,134,0,-82,1,676,676
10559942616,120210720,8023,1,21:44.6,536047600,-1135029100,23157,NULL,0,NULL,244,-1,279,12602,134,0,-82,1,676,676
10559942617,120210720,8023,1,21:59.8,536046900,-1135044000,23165,NULL,0,NULL,244,-1,264,12602,134,0,-82,1,677,677
10559942618,120210720,8023,1,22:15.0,536034700,-1135043700,23179,NULL,0,NULL,244,-1,248,12602,134,0,-82,1,677,677
10559942619,120210720,8023,1,22:30.2,536020900,-1135043500,23194,NULL,0,NULL,244,-1,233,12602,134,0,-82,1,677,677
10559942620,120210720,8023,1,22:45.4,536006300,-1135043400,23211,NULL,0,NULL,244,-1,218,12602,134,0,-82,1,677,677
10559942621,120210720,8023,1,23:00.6,535997300,-1135043400,23219,NULL,0,NULL,244,-1,203,12602,134,0,-82,1,677,677
10559942627,120210720,8023,1,24:31.9,535997300,-1135043300,23219,NULL,-120,NULL,244,-1,112,12602,134,0,-82,1,677,677
10559942628,120210720,8023,1,24:47.1,535996000,-1135042900,23221,NULL,-120,NULL,244,-1,96,12602,134,0,-82,1,677,677
10559942629,120210720,8023,1,25:02.4,535994400,-1135017000,23240,NULL,-120,NULL,244,-1,81,12602,134,0,-82,1,676,676
10559942630,120210720,8023,1,25:17.5,535994300,-1134983200,23263,NULL,-120,NULL,244,-1,66,12602,134,0,-82,1,676,676
10559942631,120210720,8023,1,25:32.8,535994500,-1134949800,23285,NULL,-60,NULL,244,-1,51,12602,134,0,-82,1,676,676
10559942632,120210720,8023,1,25:48.0,535995100,-1134927000,23298,NULL,-60,NULL,244,-1,35,12602,134,0,-82,1,676,676
10559942634,120210720,8023,1,26:18.4,535995100,-1134926300,23300,NULL,-120,NULL,244,-1,5,12602,134,0,-82,1,676,676
10559942635,120210720,8023,1,26:33.6,536000600,-1134917300,23310,NULL,0,NULL,244,-1,1084,12602,150,0,-36,1,677,677
10559942636,120210720,8023,1,26:48.8,536000700,-1134913400,23314,NULL,0,NULL,244,-1,1069,12602,150,0,-36,1,677,677
10559942637,120210720,8023,1,27:04.0,535999300,-1134909800,23318,NULL,0,NULL,244,-1,1053,12602,150,0,-36,1,676,676
10559942674,120210720,8023,1,36:26.8,535999300,-1134909400,23318,NULL,-120,NULL,244,-1,491,12602,150,0,-36,1,676,676
10559942675,120210720,8023,1,36:42.1,535999800,-1134902500,23322,NULL,-120,NULL,244,-1,475,12602,150,0,-36,1,676,676
10559942676,120210720,8023,1,36:57.2,535999700,-1134891600,23330,NULL,-120,NULL,244,-1,460,12602,150,0,-36,1,676,676
10559942677,120210720,8023,1,37:12.4,535997400,-1134886600,23335,NULL,-120,NULL,244,-1,445,12602,150,0,-36,1,676,676
10559942678,120210720,8023,1,37:27.6,535996200,-1134900700,23347,NULL,-120,NULL,244,-1,430,12602,150,0,-36,1,676,676
10559942679,120210720,8023,1,37:42.8,535996100,-1134930600,23366,NULL,-120,NULL,244,-1,415,12602,150,0,-36,1,676,676
10559942680,120210720,8023,1,37:58.1,535995900,-1134965100,23388,NULL,-60,NULL,244,-1,399,12602,150,0,-36,1,676,676
10559942681,120210720,8023,1,38:13.3,535995900,-1134997300,23409,NULL,-60,NULL,244,-1,384,12602,150,0,-36,1,676,676
10559942682,120210720,8023,1,38:28.5,535996100,-1135030300,23432,NULL,-60,NULL,244,-1,369,12602,150,0,-36,1,677,677
10559942683,120210720,8023,1,38:43.7,536001900,-1135042500,23445,NULL,-60,NULL,244,-1,354,12602,150,0,-36,1,677,677
10559942684,120210720,8023,1,38:58.9,536019700,-1135042200,23462,NULL,-60,NULL,244,-1,339,12602,150,0,-36,1,677,677
10559942685,120210720,8023,1,39:14.1,536035900,-1135042200,23482,NULL,-60,NULL,244,-1,323,12602,150,0,-36,1,677,677
10559942686,120210720,8023,1,39:29.3,536047000,-1135041900,23493,NULL,-60,NULL,244,-1,308,12602,150,0,-36,1,677,677
10559942687,120210720,8023,1,39:44.6,536047700,-1135026300,23504,NULL,-60,NULL,244,-1,293,12602,150,0,-36,1,676,676
10559942688,120210720,8023,1,39:59.7,536049500,-1135006300,23517,NULL,-60,NULL,244,-1,278,12602,150,0,-36,1,676,676
10559942689,120210720,8023,1,40:15.0,536060600,-1134997400,23532,NULL,-60,NULL,244,-1,263,12602,150,0,-36,1,676,676
10559942690,120210720,8023,1,40:30.3,536074200,-1134997500,23548,NULL,-60,NULL,244,-1,247,12602,150,0,-36,1,677,677
10559942691,120210720,8023,1,40:45.4,536080900,-1134998300,23554,NULL,-60,NULL,244,-1,232,12602,150,0,-36,1,677,677
10559942692,120210720,8023,1,41:00.6,536081500,-1135023100,23572,NULL,-60,NULL,244,-1,217,12602,150,0,-36,1,676,676
10559942693,120210720,8023,1,41:15.8,536088200,-1135048300,23591,NULL,0,NULL,244,-1,202,12602,150,0,-36,1,676,676
10559942694,120210720,8023,1,41:31.1,536096500,-1135073200,23607,NULL,0,NULL,244,-1,186,12602,150,0,-36,1,677,677
10559942695,120210720,8023,1,41:46.3,536101600,-1135082000,23615,NULL,0,NULL,244,-1,171,12602,150,0,-36,1,677,677
10559942696,120210720,8023,1,42:01.5,536114900,-1135086600,23631,NULL,0,NULL,244,-1,156,12602,150,0,-36,1,677,677
10559942697,120210720,8023,1,42:16.7,536130100,-1135086400,23649,NULL,0,NULL,244,-1,141,12602,150,0,-36,1,677,677
10559942698,120210720,8023,1,42:32.0,536139900,-1135086000,23659,NULL,0,NULL,244,-1,126,12602,150,0,-36,1,677,677
10559942701,120210720,8023,1,43:17.6,536140000,-1135086000,23659,NULL,-60,NULL,244,-1,80,12602,150,0,-36,1,677,677
10559942702,120210720,8023,1,43:32.8,536142500,-1135097300,23668,NULL,-60,NULL,244,-1,65,12602,150,0,-36,1,678,678
10559942703,120210720,8023,1,43:48.0,536142500,-1135130600,23689,NULL,-60,NULL,244,-1,50,12602,150,0,-36,1,677,677
10559942704,120210720,8023,1,44:03.2,536143000,-1135159100,23709,NULL,-60,NULL,244,-1,34,12602,150,0,-36,1,679,679
10559942705,120210720,8023,1,44:18.4,536153500,-1135165300,23723,NULL,-60,NULL,244,-1,19,12602,150,0,-36,1,680,680
10559942706,120210720,8023,1,44:33.6,536158600,-1135165800,23730,NULL,-60,NULL,244,-1,4,12602,150,0,-36,1,680,680
10559942707,120210720,8023,1,44:48.8,536163200,-1135164800,23734,NULL,0,NULL,244,0,747,12602,163,0,28,1,680,680
10559942710,120210720,8023,1,45:34.4,536164000,-1135164900,23736,NULL,0,NULL,244,0,701,12602,163,0,28,1,680,680
10559942711,120210720,8023,1,45:49.6,536166200,-1135166400,23739,NULL,0,NULL,244,0,686,12602,163,0,28,1,680,680
10559942712,120210720,8023,1,46:04.9,536168200,-1135163300,23744,NULL,0,NULL,244,0,671,12602,163,0,28,1,680,680
10559942713,120210720,8023,1,46:20.1,536162200,-1135163500,23750,NULL,0,NULL,244,0,655,12602,163,0,28,1,680,680
10559942714,120210720,8023,1,46:35.3,536161800,-1135165500,23750,NULL,0,NULL,244,0,640,12602,163,0,28,1,680,680
10559942715,120210720,8023,1,46:50.5,536157700,-1135168200,23759,NULL,0,NULL,244,0,625,12602,163,0,28,1,680,680
10559942716,120210720,8023,1,47:05.7,536145500,-1135167000,23770,NULL,0,NULL,244,0,610,12602,163,0,28,1,679,679
10559942717,120210720,8023,1,47:20.9,536142800,-1135167000,23775,NULL,-60,NULL,244,0,595,12602,163,0,28,1,679,679
10559942718,120210720,8023,1,47:36.1,536141000,-1135156200,23783,NULL,-60,NULL,244,0,579,12602,163,0,28,1,679,679
