VEHICLE_LOCATION_ID,CALENDAR_ID,PROPERTY_TAG,TRANSIT_DIVISION_ID,MESSAGE_TIMESTAMP,LATITUDE,LONGITUDE,ODOMETER,SPEED,ADHERENCE_SECONDS,HEADING,VALIDITY,ADHERENCE_AT_TIME_POINT,TIME_TO_TIME_POINT,BLOCK_ABBR,BLOCK_STOP_ORDER,OVERLOAD_ID,ADHERENCE_AT_TIME_POINT_SECS,CSLID
10900371744,120210917,8027,1,2021-09-17 13:29:38.687,535369100,-1136276500,3904,NULL,120,NULL,244,3,317,05402,112,0,185,1
10900371745,120210917,8027,1,2021-09-17 13:29:53.907,535364300,-1136276500,3909,NULL,120,NULL,244,3,302,05402,112,0,185,1
10900371746,120210917,8027,1,2021-09-17 13:30:09.120,535345300,-1136285100,3933,NULL,180,NULL,244,3,286,05402,112,0,185,1
10900371747,120210917,8027,1,2021-09-17 13:30:24.370,535329900,-1136295100,3949,NULL,180,NULL,244,3,271,05402,112,0,185,1
10900371748,120210917,8027,1,2021-09-17 13:30:39.547,535329500,-1136295300,3950,NULL,180,NULL,244,3,256,05402,112,0,185,1
10900371749,120210917,8027,1,2021-09-17 13:30:54.740,535317800,-1136302600,3965,NULL,180,NULL,244,3,241,05402,112,0,185,1
10900371750,120210917,8027,1,2021-09-17 13:31:10.013,535296600,-1136307800,3989,NULL,180,NULL,244,3,225,05402,112,0,185,1
10900371751,120210917,8027,1,2021-09-17 13:31:25.227,535287500,-1136305900,3997,NULL,180,NULL,244,3,210,05402,112,0,185,1
10900371752,120210917,8027,1,2021-09-17 13:31:40.433,535287400,-1136305800,4004,NULL,180,NULL,244,3,195,05402,112,0,185,1
10900371753,120210917,8027,1,2021-09-17 13:31:55.687,535285500,-1136305400,4007,NULL,180,NULL,244,3,180,05402,112,0,185,1
10900371754,120210917,8027,1,2021-09-17 13:32:11.000,535267000,-1136301800,4028,NULL,180,NULL,244,3,164,05402,112,0,185,1
10900371755,120210917,8027,1,2021-09-17 13:32:26.243,535248500,-1136299700,4047,NULL,180,NULL,244,3,149,05402,112,0,185,1
10900371756,120210917,8027,1,2021-09-17 13:32:41.433,535246100,-1136292300,4053,NULL,180,NULL,244,3,134,05402,112,0,185,1
10900371757,120210917,8027,1,2021-09-17 13:32:56.747,535248000,-1136260800,4076,NULL,240,NULL,244,3,119,05402,112,0,185,1
10900371758,120210917,8027,1,2021-09-17 13:33:11.923,535249800,-1136237400,4091,NULL,240,NULL,244,3,104,05402,112,0,185,1
10900371759,120210917,8027,1,2021-09-17 13:33:27.143,535252200,-1136231500,4095,NULL,240,NULL,244,3,88,05402,112,0,185,1
10900371760,120210917,8027,1,2021-09-17 13:33:42.337,535251600,-1136224300,4100,NULL,240,NULL,244,3,73,05402,112,0,185,1
10900371763,120210917,8027,1,2021-09-17 13:34:28.020,535251700,-1136223600,4100,NULL,180,NULL,244,3,27,05402,112,0,185,1
10900371764,120210917,8027,1,2021-09-17 13:34:43.197,535252100,-1136215700,4107,NULL,180,NULL,244,3,12,05402,112,0,185,1
10900371765,120210917,8027,1,2021-09-17 13:34:58.407,535251500,-1136203500,4115,NULL,180,NULL,244,2,1013,05402,127,0,103,1
10900371766,120210917,8027,1,2021-09-17 13:35:13.610,535250200,-1136203100,4115,NULL,180,NULL,244,2,998,05402,127,0,103,1
10900371767,120210917,8027,1,2021-09-17 13:35:28.820,535249400,-1136203500,4116,NULL,180,NULL,244,2,983,05402,127,0,103,1
10900371768,120210917,8027,1,2021-09-17 13:35:44.107,535249300,-1136209500,4119,NULL,120,NULL,244,2,967,05402,127,0,103,1
10900371775,120210917,8027,1,2021-09-17 13:37:30.617,535249300,-1136209500,4119,NULL,60,NULL,244,2,861,05402,127,0,103,1
10900371776,120210917,8027,1,2021-09-17 13:37:45.860,535249300,-1136212200,4121,NULL,0,NULL,244,2,846,05402,127,0,103,1
10900371780,120210917,8027,1,2021-09-17 13:38:46.657,535249300,-1136212200,4121,NULL,0,NULL,244,2,785,05402,127,0,103,1
10900371781,120210917,8027,1,2021-09-17 13:39:01.883,535249300,-1136214200,4123,NULL,0,NULL,244,2,770,05402,127,0,103,1
10900371796,120210917,8027,1,2021-09-17 13:42:50.067,535249300,-1136216300,4124,NULL,0,NULL,244,2,541,05402,127,0,103,1
10900371797,120210917,8027,1,2021-09-17 13:43:05.290,535249700,-1136234200,4137,NULL,0,NULL,244,2,526,05402,127,0,103,1
10900371798,120210917,8027,1,2021-09-17 13:43:20.497,535249300,-1136260300,4156,NULL,60,NULL,244,2,511,05402,127,0,103,1
10900371799,120210917,8027,1,2021-09-17 13:43:35.717,535247400,-1136288100,4174,NULL,60,NULL,244,2,496,05402,127,0,103,1
10900371800,120210917,8027,1,2021-09-17 13:43:50.947,535249500,-1136299000,4182,NULL,60,NULL,244,2,481,05402,127,0,103,1
10900371801,120210917,8027,1,2021-09-17 13:44:06.200,535264700,-1136299300,4200,NULL,60,NULL,244,2,465,05402,127,0,103,1
10900371802,120210917,8027,1,2021-09-17 13:44:21.437,535281300,-1136302000,4218,NULL,60,NULL,244,2,450,05402,127,0,103,1
10900371803,120210917,8027,1,2021-09-17 13:44:36.640,535283900,-1136302400,4221,NULL,60,NULL,244,2,435,05402,127,0,103,1
10900371804,120210917,8027,1,2021-09-17 13:44:51.817,535286300,-1136302800,4224,NULL,60,NULL,244,2,420,05402,127,0,103,1
10900371805,120210917,8027,1,2021-09-17 13:45:07.027,535304500,-1136305800,4245,NULL,60,NULL,244,2,404,05402,127,0,103,1
10900371806,120210917,8027,1,2021-09-17 13:45:22.297,535313900,-1136302300,4255,NULL,60,NULL,244,2,389,05402,127,0,103,1
10900371807,120210917,8027,1,2021-09-17 13:45:37.453,535315400,-1136301400,4256,NULL,60,NULL,244,2,374,05402,127,0,103,1
10900371808,120210917,8027,1,2021-09-17 13:45:52.723,535330000,-1136292200,4276,NULL,60,NULL,244,2,359,05402,127,0,103,1
10900371809,120210917,8027,1,2021-09-17 13:46:07.967,535348200,-1136280000,4297,NULL,60,NULL,244,2,344,05402,127,0,103,1
10900371810,120210917,8027,1,2021-09-17 13:46:23.183,535367600,-1136273700,4317,NULL,60,NULL,244,2,328,05402,127,0,103,1
10900371811,120210917,8027,1,2021-09-17 13:46:38.380,535386400,-1136273700,4338,NULL,120,NULL,244,2,313,05402,127,0,103,1
10900371812,120210917,8027,1,2021-09-17 13:46:53.600,535406000,-1136272800,4361,NULL,120,NULL,244,2,298,05402,127,0,103,1
10900371813,120210917,8027,1,2021-09-17 13:47:08.817,535410200,-1136272700,4364,NULL,120,NULL,244,2,283,05402,127,0,103,1
10900371815,120210917,8027,1,2021-09-17 13:47:39.320,535410200,-1136272700,4364,NULL,60,NULL,244,2,252,05402,127,0,103,1
10900371816,120210917,8027,1,2021-09-17 13:47:54.487,535416400,-1136272700,4374,NULL,60,NULL,244,2,237,05402,127,0,103,1
10900371817,120210917,8027,1,2021-09-17 13:48:09.723,535433900,-1136273700,4393,NULL,60,NULL,244,2,222,05402,127,0,103,1
10900371818,120210917,8027,1,2021-09-17 13:48:24.993,535453300,-1136273600,4412,NULL,120,NULL,244,2,207,05402,127,0,103,1
10900371819,120210917,8027,1,2021-09-17 13:48:40.183,535455700,-1136273400,4416,NULL,60,NULL,244,2,191,05402,127,0,103,1
10900371820,120210917,8027,1,2021-09-17 13:48:55.450,535464400,-1136273400,4427,NULL,60,NULL,244,2,176,05402,127,0,103,1
10900371821,120210917,8027,1,2021-09-17 13:49:10.630,535483400,-1136273300,4448,NULL,120,NULL,244,2,161,05402,127,0,103,1
10900371822,120210917,8027,1,2021-09-17 13:49:25.897,535504100,-1136273200,4470,NULL,120,NULL,244,2,146,05402,127,0,103,1
10900371823,120210917,8027,1,2021-09-17 13:49:41.117,535512200,-1136273000,4478,NULL,120,NULL,244,2,130,05402,127,0,103,1
10900371824,120210917,8027,1,2021-09-17 13:49:56.337,535517600,-1136273100,4485,NULL,120,NULL,244,2,115,05402,127,0,103,1
10900371825,120210917,8027,1,2021-09-17 13:50:11.560,535526500,-1136273000,4494,NULL,120,NULL,244,2,100,05402,127,0,103,1
10900371832,120210917,8027,1,2021-09-17 13:51:58.063,535532400,-1136252100,4515,NULL,0,NULL,244,2,706,05402,142,0,146,1
10900371833,120210917,8027,1,2021-09-17 13:52:13.273,535532300,-1136220200,4535,NULL,60,NULL,244,2,691,05402,142,0,146,1
10900371834,120210917,8027,1,2021-09-17 13:52:28.573,535532300,-1136185600,4559,NULL,60,NULL,244,2,676,05402,142,0,146,1
10900371835,120210917,8027,1,2021-09-17 13:52:59.100,535532500,-1136158700,4575,NULL,60,NULL,244,2,645,05402,142,0,146,1
10900371837,120210917,8027,1,2021-09-17 13:53:29.537,535532500,-1136158700,4575,NULL,0,NULL,244,2,615,05402,142,0,146,1
10900371838,120210917,8027,1,2021-09-17 13:53:44.750,535537800,-1136151400,4586,NULL,0,NULL,244,2,600,05402,142,0,146,1
10900371839,120210917,8027,1,2021-09-17 13:54:00.097,535554400,-1136151600,4602,NULL,0,NULL,244,2,584,05402,142,0,146,1
10900371840,120210917,8027,1,2021-09-17 13:54:15.353,535557900,-1136151700,4607,NULL,0,NULL,244,2,569,05402,142,0,146,1
10900371841,120210917,8027,1,2021-09-17 13:54:30.560,535565400,-1136151700,4615,NULL,0,NULL,244,2,554,05402,142,0,146,1
10900371842,120210917,8027,1,2021-09-17 13:54:45.830,535568300,-1136151700,4620,NULL,0,NULL,244,2,539,05402,142,0,146,1
10900371843,120210917,8027,1,2021-09-17 13:55:00.997,535587600,-1136151600,4641,NULL,0,NULL,244,2,524,05402,142,0,146,1
10900371844,120210917,8027,1,2021-09-17 13:55:16.207,535593700,-1136151500,4646,NULL,0,NULL,244,2,508,05402,142,0,146,1
10900371845,120210917,8027,1,2021-09-17 13:55:31.420,535593700,-1136151500,4646,NULL,-60,NULL,244,2,493,05402,142,0,146,1
10900371846,120210917,8027,1,2021-09-17 13:55:46.640,535599900,-1136151600,4655,NULL,-60,NULL,244,2,478,05402,142,0,146,1
10900371847,120210917,8027,1,2021-09-17 13:56:01.870,535621500,-1136151600,4680,NULL,-60,NULL,244,2,463,05402,142,0,146,1
10900371848,120210917,8027,1,2021-09-17 13:56:17.077,535635300,-1136151500,4692,NULL,-60,NULL,244,2,447,05402,142,0,146,1
10900371849,120210917,8027,1,2021-09-17 13:56:32.287,535638500,-1136151600,4697,NULL,-60,NULL,244,2,432,05402,142,0,146,1
10900371850,120210917,8027,1,2021-09-17 13:56:47.520,535657600,-1136151600,4720,NULL,-60,NULL,244,2,417,05402,142,0,146,1
10900371851,120210917,8027,1,2021-09-17 13:57:02.720,535678000,-1136151500,4741,NULL,0,NULL,244,2,402,05402,142,0,146,1
10900371852,120210917,8027,1,2021-09-17 13:57:17.940,535679400,-1136151500,4742,NULL,-60,NULL,244,2,387,05402,142,0,146,1
10900371853,120210917,8027,1,2021-09-17 13:57:33.147,535692500,-1136151500,4757,NULL,-60,NULL,244,2,371,05402,142,0,146,1
10900371854,120210917,8027,1,2021-09-17 13:57:48.367,535698600,-1136151500,4765,NULL,-60,NULL,244,2,356,05402,142,0,146,1
10900371855,120210917,8027,1,2021-09-17 13:58:03.560,535715400,-1136151500,4784,NULL,-60,NULL,244,2,341,05402,142,0,146,1
10900371856,120210917,8027,1,2021-09-17 13:58:18.787,535737300,-1136151300,4808,NULL,0,NULL,244,2,326,05402,142,0,146,1
10900371857,120210917,8027,1,2021-09-17 13:58:34.083,535763100,-1136151300,4836,NULL,0,NULL,244,2,310,05402,142,0,146,1
10900371858,120210917,8027,1,2021-09-17 13:58:49.287,535790100,-1136151700,4866,NULL,60,NULL,244,2,295,05402,142,0,146,1
10900371859,120210917,8027,1,2021-09-17 13:59:04.523,535819100,-1136151800,4900,NULL,60,NULL,244,2,280,05402,142,0,146,1
10900371860,120210917,8027,1,2021-09-17 13:59:19.717,535845900,-1136151300,4927,NULL,60,NULL,244,2,265,05402,142,0,146,1
10900371861,120210917,8027,1,2021-09-17 13:59:35.053,535869900,-1136151100,4953,NULL,120,NULL,244,2,249,05402,142,0,146,1
10900371862,120210917,8027,1,2021-09-17 13:59:50.217,535890600,-1136150300,4977,NULL,120,NULL,244,2,234,05402,142,0,146,1
10900371863,120210917,8027,1,2021-09-17 14:00:05.437,535894100,-1136150000,4980,NULL,120,NULL,244,2,219,05402,142,0,146,1
10900371864,120210917,8027,1,2021-09-17 14:00:20.663,535898400,-1136150400,4985,NULL,120,NULL,244,2,204,05402,142,0,146,1
10900371865,120210917,8027,1,2021-09-17 14:00:35.967,535919900,-1136150400,5009,NULL,120,NULL,244,2,189,05402,142,0,146,1
10900371866,120210917,8027,1,2021-09-17 14:00:51.247,535940100,-1136150100,5032,NULL,120,NULL,244,2,173,05402,142,0,146,1
10900371867,120210917,8027,1,2021-09-17 14:01:06.407,535962200,-1136149600,5058,NULL,120,NULL,244,2,158,05402,142,0,146,1
10900371868,120210917,8027,1,2021-09-17 14:01:21.640,535984300,-1136148400,5082,NULL,120,NULL,244,2,143,05402,142,0,146,1
10900371878,120210917,8027,1,2021-09-17 14:03:53.800,535993300,-1136114400,5114,NULL,60,NULL,244,7,1350,05402,162,0,391,1
10900371879,120210917,8027,1,2021-09-17 14:04:09.003,535993000,-1136078500,5135,NULL,60,NULL,244,7,1334,05402,162,0,391,1
10900371880,120210917,8027,1,2021-09-17 14:04:24.207,535993100,-1136048100,5156,NULL,60,NULL,244,7,1319,05402,162,0,391,1
10900371881,120210917,8027,1,2021-09-17 14:04:39.417,535993200,-1136018400,5177,NULL,60,NULL,244,7,1304,05402,162,0,391,1
10900371882,120210917,8027,1,2021-09-17 14:04:54.640,535993400,-1135978000,5203,NULL,120,NULL,244,7,1289,05402,162,0,391,1
10900371883,120210917,8027,1,2021-09-17 14:05:09.903,535993200,-1135933500,5232,NULL,120,NULL,244,7,1274,05402,162,0,391,1
10900371884,120210917,8027,1,2021-09-17 14:05:25.107,535993000,-1135913200,5244,NULL,120,NULL,244,7,1258,05402,162,0,391,1
10900371885,120210917,8027,1,2021-09-17 14:05:40.423,535992900,-1135888400,5262,NULL,120,NULL,244,7,1243,05402,162,0,391,1
10900371886,120210917,8027,1,2021-09-17 14:05:55.680,535992900,-1135851900,5286,NULL,180,NULL,244,7,1228,05402,162,0,391,1
10900371887,120210917,8027,1,2021-09-17 14:06:10.860,535992700,-1135819100,5306,NULL,180,NULL,244,7,1213,05402,162,0,391,1
10900371888,120210917,8027,1,2021-09-17 14:06:26.130,535992800,-1135782700,5331,NULL,180,NULL,244,7,1197,05402,162,0,391,1
10900371889,120210917,8027,1,2021-09-17 14:06:41.350,535992900,-1135760000,5346,NULL,180,NULL,244,7,1182,05402,162,0,391,1
10900371890,120210917,8027,1,2021-09-17 14:06:56.547,535993000,-1135733500,5364,NULL,240,NULL,244,7,1167,05402,162,0,391,1
10900371891,120210917,8027,1,2021-09-17 14:07:11.747,535993000,-1135702000,5384,NULL,240,NULL,244,7,1152,05402,162,0,391,1
10900371892,120210917,8027,1,2021-09-17 14:07:27.037,535993300,-1135668500,5407,NULL,240,NULL,244,7,1136,05402,162,0,391,1
10900371893,120210917,8027,1,2021-09-17 14:07:42.333,535993300,-1135635200,5428,NULL,240,NULL,244,7,1121,05402,162,0,391,1
10900371894,120210917,8027,1,2021-09-17 14:07:57.633,535993100,-1135620900,5438,NULL,240,NULL,244,7,1106,05402,162,0,391,1
10900371895,120210917,8027,1,2021-09-17 14:08:12.820,535993100,-1135618000,5439,NULL,240,NULL,244,7,1091,05402,162,0,391,1
10900371896,120210917,8027,1,2021-09-17 14:08:28.097,535993300,-1135602300,5450,NULL,240,NULL,244,7,1075,05402,162,0,391,1
10900371897,120210917,8027,1,2021-09-17 14:08:43.400,535993400,-1135566100,5476,NULL,300,NULL,244,7,1060,05402,162,0,391,1
10900371898,120210917,8027,1,2021-09-17 14:08:58.670,535993300,-1135532600,5497,NULL,300,NULL,244,7,1045,05402,162,0,391,1
10900371899,120210917,8027,1,2021-09-17 14:09:13.903,535993300,-1135529400,5497,NULL,300,NULL,244,7,1030,05402,162,0,391,1
10900371900,120210917,8027,1,2021-09-17 14:09:29.147,535993500,-1135506900,5513,NULL,300,NULL,244,7,1014,05402,162,0,391,1
10900371901,120210917,8027,1,2021-09-17 14:09:44.353,535993500,-1135468700,5541,NULL,300,NULL,244,7,999,05402,162,0,391,1
10900371902,120210917,8027,1,2021-09-17 14:09:59.620,535993200,-1135434300,5561,NULL,300,NULL,244,7,984,05402,162,0,391,1
10900371903,120210917,8027,1,2021-09-17 14:10:14.860,535993100,-1135413700,5576,NULL,360,NULL,244,7,969,05402,162,0,391,1
10900371904,120210917,8027,1,2021-09-17 14:10:30.103,535993200,-1135399200,5584,NULL,300,NULL,244,7,953,05402,162,0,391,1
10900371905,120210917,8027,1,2021-09-17 14:10:45.323,535993200,-1135391600,5590,NULL,300,NULL,244,7,938,05402,162,0,391,1
10900371906,120210917,8027,1,2021-09-17 14:11:00.627,535993600,-1135361700,5608,NULL,360,NULL,244,7,923,05402,162,0,391,1
10900371907,120210917,8027,1,2021-09-17 14:11:15.867,535993500,-1135352800,5615,NULL,300,NULL,244,7,908,05402,162,0,391,1
10900371908,120210917,8027,1,2021-09-17 14:11:31.107,535993500,-1135351700,5615,NULL,300,NULL,244,7,892,05402,162,0,391,1
10900371909,120210917,8027,1,2021-09-17 14:11:46.313,535993800,-1135332600,5629,NULL,300,NULL,244,7,877,05402,162,0,391,1
10900371910,120210917,8027,1,2021-09-17 14:12:01.513,535994000,-1135296600,5652,NULL,360,NULL,244,7,862,05402,162,0,391,1
10900371911,120210917,8027,1,2021-09-17 14:12:16.747,535993700,-1135275200,5666,NULL,360,NULL,244,7,847,05402,162,0,391,1
10900371912,120210917,8027,1,2021-09-17 14:12:32.017,535994000,-1135269200,5671,NULL,360,NULL,244,7,831,05402,162,0,391,1
10900371913,120210917,8027,1,2021-09-17 14:12:47.237,535994100,-1135237200,5693,NULL,360,NULL,244,7,816,05402,162,0,391,1
10900371914,120210917,8027,1,2021-09-17 14:13:02.447,535994200,-1135198700,5719,NULL,360,NULL,244,7,801,05402,162,0,391,1
10900371915,120210917,8027,1,2021-09-17 14:13:17.667,535994200,-1135173600,5734,NULL,360,NULL,244,7,786,05402,162,0,391,1
10900371916,120210917,8027,1,2021-09-17 14:13:32.857,535994200,-1135171800,5734,NULL,360,NULL,244,7,771,05402,162,0,391,1
10900371918,120210917,8027,1,2021-09-17 14:14:03.290,535994200,-1135171900,5734,NULL,360,NULL,244,7,740,05402,162,0,391,1
10900371919,120210917,8027,1,2021-09-17 14:14:18.497,535994200,-1135169000,5737,NULL,300,NULL,244,7,725,05402,162,0,391,1
10900371920,120210917,8027,1,2021-09-17 14:14:33.747,535994100,-1135160300,5742,NULL,300,NULL,244,7,710,05402,162,0,391,1
10900371921,120210917,8027,1,2021-09-17 14:14:48.987,535994200,-1135144400,5755,NULL,300,NULL,244,7,695,05402,162,0,391,1
10900371922,120210917,8027,1,2021-09-17 14:15:04.317,535994200,-1135107800,5779,NULL,360,NULL,244,7,679,05402,162,0,391,1
10900371923,120210917,8027,1,2021-09-17 14:15:19.543,535994100,-1135072000,5801,NULL,360,NULL,244,7,664,05402,162,0,391,1
10900371924,120210917,8027,1,2021-09-17 14:15:34.877,535994200,-1135033900,5825,NULL,360,NULL,244,7,649,05402,162,0,391,1
10900371925,120210917,8027,1,2021-09-17 14:15:50.113,535994100,-1134997700,5850,NULL,420,NULL,244,7,633,05402,162,0,391,1
10900371926,120210917,8027,1,2021-09-17 14:16:05.273,535994100,-1134965200,5872,NULL,420,NULL,244,7,618,05402,162,0,391,1
10900371927,120210917,8027,1,2021-09-17 14:16:20.540,535994900,-1134932600,5893,NULL,420,NULL,244,7,603,05402,162,0,391,1
10900371928,120210917,8027,1,2021-09-17 14:16:35.723,535994900,-1134927700,5896,NULL,420,NULL,244,7,588,05402,162,0,391,1
10900371931,120210917,8027,1,2021-09-17 14:17:21.363,535994900,-1134927200,5896,NULL,360,NULL,244,7,542,05402,162,0,391,1
10900371967,120210917,8027,1,2021-09-17 14:26:29.863,535993900,-1134875300,5944,NULL,-120,NULL,244,-2,749,05402,174,0,-118,1
10900371968,120210917,8027,1,2021-09-17 14:26:45.087,535993900,-1134855400,5956,NULL,-120,NULL,244,-2,733,05402,174,0,-118,1
10900371971,120210917,8027,1,2021-09-17 14:27:30.707,535993900,-1134854800,5956,NULL,-180,NULL,244,-2,688,05402,174,0,-118,1
10900371972,120210917,8027,1,2021-09-17 14:27:45.923,535993900,-1134833400,5970,NULL,-180,NULL,244,-2,673,05402,174,0,-118,1
10900371973,120210917,8027,1,2021-09-17 14:28:01.207,535994000,-1134796800,5996,NULL,-120,NULL,244,-2,657,05402,174,0,-118,1
10900371974,120210917,8027,1,2021-09-17 14:28:16.443,535994400,-1134757700,6022,NULL,-120,NULL,244,-2,642,05402,174,0,-118,1
10900371975,120210917,8027,1,2021-09-17 14:28:31.673,535994900,-1134720800,6047,NULL,-120,NULL,244,-2,627,05402,174,0,-118,1
10900371976,120210917,8027,1,2021-09-17 14:28:46.830,535995400,-1134686400,6068,NULL,-120,NULL,244,-2,612,05402,174,0,-118,1
10900371977,120210917,8027,1,2021-09-17 14:29:02.053,535995400,-1134678800,6073,NULL,-120,NULL,244,-2,596,05402,174,0,-118,1
10900371979,120210917,8027,1,2021-09-17 14:29:32.487,535995400,-1134678800,6073,NULL,-120,NULL,244,-2,566,05402,174,0,-118,1
10900371980,120210917,8027,1,2021-09-17 14:29:47.697,535995400,-1134670000,6080,NULL,-120,NULL,244,-2,551,05402,174,0,-118,1
10900371981,120210917,8027,1,2021-09-17 14:30:02.903,535995400,-1134660100,6085,NULL,-120,NULL,244,-2,536,05402,174,0,-118,1
10900371982,120210917,8027,1,2021-09-17 14:30:18.183,535995500,-1134647700,6094,NULL,-120,NULL,244,-2,520,05402,174,0,-118,1
10900371983,120210917,8027,1,2021-09-17 14:30:33.377,535995600,-1134611600,6118,NULL,-120,NULL,244,-2,505,05402,174,0,-118,1
10900371984,120210917,8027,1,2021-09-17 14:30:48.617,535995700,-1134573600,6142,NULL,-120,NULL,244,-2,490,05402,174,0,-118,1
10900371985,120210917,8027,1,2021-09-17 14:31:03.797,535995600,-1134548600,6159,NULL,-120,NULL,244,-2,475,05402,174,0,-118,1
10900371986,120210917,8027,1,2021-09-17 14:31:19.047,535995700,-1134544400,6162,NULL,-120,NULL,244,-2,459,05402,174,0,-118,1
10900371987,120210917,8027,1,2021-09-17 14:31:34.250,535995700,-1134513200,6183,NULL,-120,NULL,244,-2,444,05402,174,0,-118,1
10900371988,120210917,8027,1,2021-09-17 14:31:49.447,535995800,-1134476400,6207,NULL,-60,NULL,244,-2,429,05402,174,0,-118,1
10900371989,120210917,8027,1,2021-09-17 14:32:04.670,535995700,-1134456300,6218,NULL,-60,NULL,244,-2,414,05402,174,0,-118,1
10900371990,120210917,8027,1,2021-09-17 14:32:19.910,535995700,-1134452900,6223,NULL,-120,NULL,244,-2,399,05402,174,0,-118,1
10900371991,120210917,8027,1,2021-09-17 14:32:35.113,535995700,-1134432800,6234,NULL,-120,NULL,244,-2,383,05402,174,0,-118,1
10900371996,120210917,8027,1,2021-09-17 14:33:51.163,535995700,-1134432800,6234,NULL,-180,NULL,244,-2,307,05402,174,0,-118,1
10900371997,120210917,8027,1,2021-09-17 14:34:06.563,535995400,-1134415800,6245,NULL,-180,NULL,244,-2,292,05402,174,0,-118,1
10900371998,120210917,8027,1,2021-09-17 14:34:21.780,535995400,-1134414100,6247,NULL,-180,NULL,244,-2,277,05402,174,0,-118,1
10900371999,120210917,8027,1,2021-09-17 14:34:36.987,535995000,-1134392600,6263,NULL,-180,NULL,244,-2,262,05402,174,0,-118,1
10900372000,120210917,8027,1,2021-09-17 14:34:52.200,535994200,-1134356300,6286,NULL,-180,NULL,244,-2,246,05402,174,0,-118,1
10900372001,120210917,8027,1,2021-09-17 14:35:07.423,535994000,-1134321100,6310,NULL,-120,NULL,244,-2,231,05402,174,0,-118,1
10900372002,120210917,8027,1,2021-09-17 14:35:22.677,535993900,-1134286800,6332,NULL,-120,NULL,244,-2,216,05402,174,0,-118,1
10900372003,120210917,8027,1,2021-09-17 14:35:37.887,535993800,-1134258600,6350,NULL,-120,NULL,244,-2,201,05402,174,0,-118,1
10900372004,120210917,8027,1,2021-09-17 14:35:53.110,535993800,-1134258300,6350,NULL,-120,NULL,244,-2,185,05402,174,0,-118,1
10900372005,120210917,8027,1,2021-09-17 14:36:08.337,535993300,-1134236400,6366,NULL,-120,NULL,244,-2,170,05402,174,0,-118,1
10900372006,120210917,8027,1,2021-09-17 14:36:23.550,535991200,-1134225400,6373,NULL,-120,NULL,244,-2,155,05402,174,0,-118,1
10900372007,120210917,8027,1,2021-09-17 14:36:38.753,535991200,-1134225400,6373,NULL,-180,NULL,244,-2,140,05402,174,0,-118,1
10900372008,120210917,8027,1,2021-09-17 14:36:54.007,535989200,-1134218200,6377,NULL,-180,NULL,244,-2,124,05402,174,0,-118,1
10900372009,120210917,8027,1,2021-09-17 14:37:09.227,535987100,-1134210800,6382,NULL,-180,NULL,244,-2,109,05402,174,0,-118,1
10900372010,120210917,8027,1,2021-09-17 14:37:24.483,535985800,-1134205400,6387,NULL,-180,NULL,244,-2,94,05402,174,0,-118,1
10900372011,120210917,8027,1,2021-09-17 14:37:39.707,535999000,-1134187000,6410,NULL,-180,NULL,244,-2,79,05402,174,0,-118,1
10900372012,120210917,8027,1,2021-09-17 14:37:54.973,536019900,-1134162600,6435,NULL,-120,NULL,244,-2,64,05402,174,0,-118,1
10900372013,120210917,8027,1,2021-09-17 14:38:10.257,536037100,-1134141900,6459,NULL,-120,NULL,244,-2,48,05402,174,0,-118,1
10900372014,120210917,8027,1,2021-09-17 14:38:25.473,536043600,-1134132900,6469,NULL,-120,NULL,244,-2,33,05402,174,0,-118,1
10900372015,120210917,8027,1,2021-09-17 14:38:40.707,536036700,-1134115700,6482,NULL,-120,NULL,244,-2,18,05402,174,0,-118,1
10900372016,120210917,8027,1,2021-09-17 14:38:55.913,536031200,-1134114900,6488,NULL,-120,NULL,244,-2,3,05402,174,0,-118,1
10900372017,120210917,8027,1,2021-09-17 14:39:11.147,536024200,-1134114800,6497,NULL,0,NULL,244,1,1129,05402,192,0,84,1
10900372018,120210917,8027,1,2021-09-17 14:39:26.367,536021500,-1134120300,6501,NULL,0,NULL,244,1,1114,05402,192,0,84,1
10900372034,120210917,8027,1,2021-09-17 14:43:29.817,536021400,-1134120500,6501,NULL,-60,NULL,244,1,871,05402,192,0,84,1
10900372035,120210917,8027,1,2021-09-17 14:43:45.037,536020800,-1134124300,6505,NULL,-120,NULL,244,1,855,05402,192,0,84,1
10900372036,120210917,8027,1,2021-09-17 14:44:00.337,536024900,-1134127200,6509,NULL,-120,NULL,244,1,840,05402,192,0,84,1
10900372037,120210917,8027,1,2021-09-17 14:44:15.577,536031200,-1134114200,6521,NULL,-120,NULL,244,1,825,05402,192,0,84,1
10900372038,120210917,8027,1,2021-09-17 14:44:30.813,536038300,-1134118900,6534,NULL,-120,NULL,244,1,810,05402,192,0,84,1
10900372039,120210917,8027,1,2021-09-17 14:44:46.047,536044200,-1134131500,6542,NULL,-120,NULL,244,1,794,05402,192,0,84,1
10900372041,120210917,8027,1,2021-09-17 14:45:16.460,536044400,-1134132000,6543,NULL,-120,NULL,244,1,764,05402,192,0,84,1
10900372042,120210917,8027,1,2021-09-17 14:45:31.647,536049600,-1134127800,6551,NULL,-120,NULL,244,1,749,05402,192,0,84,1
10900372043,120210917,8027,1,2021-09-17 14:45:46.937,536067600,-1134106900,6575,NULL,-120,NULL,244,1,734,05402,192,0,84,1
